gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,0,-0.055833672077855064,1,2,0,0,0,0,0,2,0,0,1,1,-0.18983346793790365,-0.17683392088258093
0,0,1,0,0.8400143297628127,1,2,0,2,2,2,0,0,2,1,0,0,0.31036742911209936,0.6846620215557943
1,0,1,1,-0.8702409464784621,1,2,0,2,0,0,0,2,0,0,1,0,0.012905766082363669,-0.6887686621685786
1,1,0,0,-0.21871512695797646,1,2,1,0,2,0,2,2,2,1,1,0,1.325725396213601,0.300550910096263
1,0,1,0,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,1,1.5018758782312098,2.4589378947031633
0,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,-0.7985115402113011
1,0,1,0,0.47353105628253944,1,0,0,2,2,0,2,0,0,1,1,0,-0.16324471593524553,0.14157716944334697
1,0,1,0,0.10704778280226633,1,2,1,0,0,0,0,0,0,0,1,2,0.3469269631157543,0.12932464534081003
0,0,0,0,-0.7888002190384014,1,0,0,2,0,0,0,2,2,0,1,2,0.23891015810495633,-0.6002414159502487
0,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3580767590546883,-0.27366197622262944
1,0,1,1,-0.5851984004382496,1,0,0,0,0,2,0,0,2,0,0,2,-0.24301097194321938,-0.5706587451441235
0,0,1,1,-0.9924020376385531,1,0,0,0,0,0,2,2,2,0,1,2,0.12590796209365976,-0.7589723137831144
0,0,1,0,0.5549717837226001,1,2,1,0,2,0,2,2,2,1,1,2,1.2758714862086173,1.0205357183053378
0,0,1,0,0.5956921474426305,1,0,0,2,0,2,0,2,0,1,1,1,0.042818112085353605,0.32591694648151504
0,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,1,3,-1.4694171580658184,-0.5905939330082511
0,0,1,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,1,0,-1.288281285047711,-0.12201767341123103
0,1,0,0,-0.9924020376385531,1,2,1,0,2,2,0,2,2,0,1,2,1.3539759452164248,-0.6418779212788697
1,1,1,1,-0.5037576729981889,1,0,1,2,0,2,2,0,2,1,0,1,0.9817334171792131,-0.20531276068847756
1,0,1,1,-0.30015585439803716,1,0,1,0,0,0,2,2,0,0,0,2,0.7025515211513048,-0.037199299353669064
0,1,0,0,-0.9924020376385531,1,2,1,0,0,2,0,2,2,0,0,2,1.2160467942026365,-0.6635350855033538
1,0,1,1,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,1,2,1.608230886241842,2.4605274113434925
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,2,-0.5587524019747828,-0.986979645190324
1,0,1,1,-0.055833672077855064,1,2,0,0,0,0,0,0,2,0,0,0,-0.16823010693574386,-0.20213372740781932
0,0,1,0,1.002895784642934,1,2,1,0,2,2,2,2,2,1,1,0,1.4835961112293827,1.7526185142769177
0,0,1,1,-0.015113308357824713,1,0,0,2,2,2,2,0,2,0,0,0,0.38348649711940885,0.05335899590508125
0,0,0,0,0.35136996512244845,0,1,0,0,2,0,0,0,2,0,1,2,-0.8113455460000336,-0.2673259862813176
0,0,0,0,-1.2774445836787656,0,1,0,0,2,0,0,0,0,0,0,0,-1.156999322034587,-0.9949272283919696
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,0,1,1.3739175092184182,2.3728390766853362
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5242564590713006,-0.8546523848829252
0,0,0,0,-1.2367242199587352,1,0,1,0,0,2,0,0,0,0,1,2,0.36686852711774764,-0.9371747904600117
1,0,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,-0.8654257754451559
1,0,1,0,-0.9109613101984924,1,0,0,2,0,0,2,0,0,0,1,1,-0.32610082195152557,-0.756985417982703
0,0,0,0,-1.0331224013585834,1,0,0,2,2,2,0,0,0,0,0,2,-0.11172900893009581,-0.8143625533745831
0,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.18905624809997262,-0.9770451661882671
0,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.5462199267990634
1,0,1,0,0.5549717837226001,0,1,0,2,0,2,2,0,0,2,0,1,-0.8096837489998675,-0.19453937012624686
1,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,2,0,1,2,0.7058751151516368,-0.9350995881795822
1,0,1,1,0.22920887396235737,1,0,0,2,0,2,2,2,2,2,0,1,0.5396954151350245,0.3539321772673158
0,1,1,1,1.3286586944031769,1,2,1,0,2,2,0,2,2,1,1,2,1.4187860282229037,2.103548465869579
0,1,0,0,0.9621754209229036,1,2,1,0,2,2,2,2,2,1,1,2,1.5683477582378549,1.826001199172112
1,0,1,0,1.2879383306831464,1,2,0,2,0,0,0,2,0,1,1,1,0.046141706085686136,0.9312799436268573
0,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,0,2,0,1,2,0.6576830021468192,-0.7225458907755722
0,0,1,1,1.5322605130033284,1,0,0,2,2,2,2,0,2,1,0,1,0.31036742911209936,1.297663529222718
1,1,1,0,-0.21871512695797646,0,1,0,0,0,0,0,0,2,0,0,0,-0.9393039150128251,-0.5524896868803615
1,0,1,0,-0.5851984004382496,1,0,1,0,0,2,2,0,0,0,0,2,0.44663478312572175,-0.3596504111404336
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9445704581615431
1,0,1,1,1.4100994218432374,1,2,1,0,2,2,0,0,0,1,0,2,0.7524054311562884,1.6051908458863926
0,0,0,0,0.7178532386027215,0,1,0,0,2,2,2,0,0,2,0,1,-0.8329489070021932,-0.15477937749801446
1,0,0,0,-0.8702409464784621,1,0,1,0,2,0,0,0,0,0,1,3,0.37019212111808014,-0.6256074523355007
0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,1,0,1,-1.51594747407047,-0.5674576352434607
1,0,0,1,0.43281069256250915,0,1,0,2,2,2,0,0,0,0,1,2,-0.8080219519997013,-0.16356587225983377
1,0,1,1,0.14776814652229667,1,0,0,2,2,0,0,0,0,1,0,3,-0.3693075439558449,-0.15186526365741113
1,0,0,0,0.43281069256250915,1,2,1,0,2,0,0,0,0,0,1,2,0.4350022041245586,0.47798070507300033
0,1,0,0,-1.1552834925186746,1,0,1,0,2,2,0,2,2,0,1,1,1.1645310871974868,-0.812618500394222
0,1,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,1,1.5301264272340338,2.4721176368458924
1,0,1,1,1.3286586944031769,1,2,0,0,2,2,2,2,2,2,1,0,0.6460504231456565,1.3427881405120614
0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,0,2,1.001674981181207,-0.8875244720697315
0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8703930181680831,1.8479453594566557
0,0,1,0,0.9214550572028734,1,0,2,1,1,1,1,1,1,1,0,2,-1.4976677070686424,-0.5047821110504835
1,0,0,0,0.5142514200025698,1,2,1,0,2,0,0,2,2,0,1,1,1.1994288242009752,1.084712452658626
0,0,1,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,0,-1.4827115340671475,-0.9391616862604231
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,0,-1.4827115340671475,-0.9505311455627772
1,1,1,1,1.0436161483629645,1,2,1,2,2,0,2,0,0,1,1,0,0.8338334841644282,1.2550335759938915
1,0,1,1,1.4100994218432374,1,2,1,2,0,0,2,2,2,2,0,0,1.3240635992134344,2.0321306001547916
1,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,1,3,-1.502653098069141,-0.6375288271379691
0,0,1,1,1.6137012404433893,1,2,0,2,2,0,2,0,0,2,0,1,0.06608327008767942,1.093675560380482
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,0,1,1,-0.6617838159850825,-0.815907916774903
1,1,1,0,-1.0331224013585834,1,2,1,0,0,2,0,2,2,0,1,2,1.2359883582046303,-0.6987031411706355
0,0,1,0,1.6137012404433893,1,2,1,2,0,0,0,0,0,2,0,0,0.5214156481331973,1.5251851749898273
0,1,1,0,-0.21871512695797646,1,0,1,2,0,2,0,2,2,0,1,2,1.2127232002023045,0.20802779565710577
1,0,0,0,-0.21871512695797646,1,0,0,2,0,0,2,0,0,0,0,3,-0.37595473195650925,-0.36287359766110094
0,1,0,0,-1.1145631287986442,0,1,0,0,0,0,0,2,2,0,0,2,-0.6335332669822583,-0.9207277085566064
1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,-0.9773983921083401
1,0,0,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,0,-1.4876969250676457,-0.45619147042042274
1,0,0,0,-0.5851984004382496,1,0,0,2,0,2,2,2,0,0,1,2,0.11926077409299518,-0.43424731013587914
1,1,0,0,1.125056875803025,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.9233544370452164
1,0,1,0,-0.9924020376385531,1,0,1,2,0,0,0,0,0,0,1,3,0.3402797751150897,-0.7175786512745438
0,0,1,1,0.025607055362205634,1,2,0,0,0,2,2,2,2,1,1,2,0.47820892612887816,0.10954399381671452
0,0,0,0,0.35136996512244845,1,2,1,2,2,2,2,2,0,0,1,2,1.3872118852197473,0.8826672263767917
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9907989004511146
1,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.2965902700485417,-0.1850464235242813
1,0,0,0,0.18848851024232702,1,2,0,2,2,2,2,2,2,1,1,0,0.85876043916692,0.4748016717923422
0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,1,0,2,-1.502653098069141,-0.9641744967256022
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,0,2,0.36686852711774764,-0.9746829678477779
1,0,0,0,-1.1960038562387048,1,0,1,0,0,2,2,2,2,0,1,2,1.1279715531938321,-0.8784951344878619
1,0,0,0,-1.1145631287986442,0,1,0,0,2,0,0,2,2,0,1,3,-0.4573827849646494,-0.8730642859667375
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,2,-1.4926823160681442,-0.9803345825689481
1,0,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,0,1.330710787214099,2.2901400581482134
1,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.9884146254906212
1,0,0,0,-0.3408762181180675,1,2,1,0,2,0,0,0,0,0,1,2,0.5147684601325326,-0.18623856100452815
1,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,-0.8612753708842965
0,1,1,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,2,-0.5055748979694671,-0.9862731933501776
0,1,1,1,1.4508197855632678,0,1,0,0,2,2,0,2,2,2,1,2,-0.39091090495800446,0.6062017140595489
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,-0.9750582703878556
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,-0.21745490169099163
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,0,2,0.5247392421335293,-0.926865008917877
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.289943082047877,-0.2125538920499768
0,1,1,1,-0.055833672077855064,1,0,1,0,0,2,2,2,2,0,1,2,1.1346187411944968,0.27728215261144523
1,1,1,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,1,0,0.23392476710445778,-0.49252958694794663
1,0,1,0,0.14776814652229667,1,2,1,0,0,0,0,2,2,0,1,0,1.0049985751815391,0.5108307156398021
1,0,0,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,0,1,-1.4827115340671475,-0.8171883607351682
0,0,1,1,-0.5037576729981889,1,2,1,0,2,2,0,2,2,0,1,0,1.3656085242175875,-0.019273083909957432
1,1,0,0,-0.6666391278783103,1,2,1,0,0,0,0,0,0,0,1,0,0.32200000811326246,-0.4512242309193943
1,0,1,0,-1.1552834925186746,1,2,0,0,0,2,0,2,0,0,0,2,0.0278619390838584,-0.8977238705118433
1,0,0,0,0.758573602322752,1,2,1,0,0,2,0,0,0,0,0,1,0.5064594751317021,0.8649838537531307
1,1,1,0,-0.38159658183809786,1,2,1,0,0,0,0,0,2,0,0,2,0.7324638671542947,-0.13574933105407427
1,0,0,0,-0.055833672077855064,0,1,0,0,0,2,0,2,2,1,1,2,-0.4889569279678058,-0.3355206654754374
0,1,0,0,-0.5037576729981889,1,2,1,0,2,2,0,0,2,0,1,2,0.9750862291785486,-0.2211637738517595
1,0,0,1,-1.2367242199587352,1,2,0,2,2,0,0,0,0,0,0,0,-0.12668518193159078,-0.9487208627224024
0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.491020519067978,-0.9200874865764739
1,0,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,0,0,1,2,1.395520870220578,1.752706820756936
1,1,1,0,0.35136996512244845,1,0,1,0,2,0,0,2,2,0,1,2,0.9900424021800438,0.6923888385573942
0,1,1,0,-0.2594354906780068,1,2,1,0,0,2,0,2,2,0,1,0,1.1080299891918384,0.100404273134822
0,0,0,0,0.5549717837226001,1,2,0,2,0,2,0,2,2,2,0,3,0.47987072312904416,0.5786280156738398
0,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.462769970065154,-0.8084239425933535
1,0,1,1,1.2064976032430856,1,0,0,2,2,2,2,2,2,2,0,2,0.7091987091519689,1.2945507258020736
0,0,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.6693155811479823,-0.6704009143247753
1,0,0,0,1.4508197855632678,1,2,0,2,2,2,0,0,2,1,0,1,0.39844267012090406,1.3024983090037192
1,0,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.3215172250510334,-0.9971128137724221
1,0,1,1,0.9621754209229036,1,2,0,2,2,0,2,0,2,2,1,1,0.36853032411791364,0.8733067394948537
0,0,1,1,1.2879383306831464,1,2,1,2,0,0,2,0,0,0,1,0,0.7324638671542947,1.3440023546123128
0,1,0,0,-1.1552834925186746,1,2,1,0,0,2,0,0,2,0,1,2,0.8005975441611056,-0.843702381360658
1,0,1,1,-0.8702409464784621,1,0,1,0,0,0,0,2,0,0,1,0,0.4898415051300408,-0.6246802342953088
1,0,1,0,0.880734693482843,1,2,1,0,2,2,0,2,2,0,1,2,1.3140928172124378,1.3223231137678237
1,0,0,1,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,2,0.9950277931805424,0.5427314315464072
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,-0.9870900282903469
0,0,1,0,0.9621754209229036,1,2,1,0,2,0,0,2,2,1,1,2,1.113015380192337,1.4239638722688692
1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,0,0,-1.1603229160349193,-0.9747712743277962
0,0,1,1,1.5729808767233588,0,1,0,2,2,0,2,2,2,2,0,3,-0.20312784393923258,0.8221110577042536
1,0,1,1,-0.7888002190384014,1,0,0,0,0,0,0,2,2,1,1,2,-0.00038860991896550476,-0.6207726725544997
1,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.3265026160515319,-0.3089845682299431
0,0,1,1,0.10704778280226633,1,2,2,1,1,1,1,1,1,2,0,0,-1.3447823830533592,-0.6453881038595964
0,0,0,0,1.3286586944031769,0,1,0,2,0,2,2,2,2,2,0,1,-0.15992112193491323,0.7231415702237616
1,0,0,0,1.4508197855632678,1,2,1,2,2,2,0,0,2,2,1,0,1.2409737492051283,2.1485185408188903
0,0,0,0,0.3106496014024181,1,2,0,0,0,2,2,2,2,1,1,3,0.531386430134194,0.4085718117786291
0,1,0,0,-0.015113308357824713,1,0,0,0,2,0,2,0,0,0,0,0,-0.33607160395252245,-0.2001026783673988
0,0,1,1,-1.318164947398796,1,0,0,2,2,2,0,2,2,2,0,3,0.534710024134526,0.0
0,0,1,1,0.47353105628253944,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,-0.6636454686033767
0,0,1,0,-1.2367242199587352,1,0,1,0,2,2,0,0,0,0,0,0,0.4964886931307054,-0.9352982777596232
0,0,1,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,2,-0.45405919096431707,-0.6941553574496938
0,0,0,0,-0.9924020376385531,1,0,1,2,0,0,0,2,0,0,0,2,0.6709773781481484,-0.713030867553602
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,1,-1.4694171580658184,-0.45497725632017133
1,0,1,1,-1.0331224013585834,1,0,0,0,0,2,0,0,0,0,0,2,-0.533825446972291,-0.8579197246436018
1,0,0,1,0.880734693482843,1,2,0,0,2,0,0,0,0,0,1,1,-0.3244390249513595,0.35735405336802434
0,0,0,0,0.06632741908223598,1,0,0,2,2,0,0,0,2,1,0,2,-0.013682985920294679,-0.10166302976701647
1,0,0,0,0.47353105628253944,1,2,0,0,2,2,2,2,2,1,1,0,0.6809481601491449,0.627351116023928
1,0,1,1,0.6771328748826912,1,0,0,2,2,0,2,0,0,0,0,1,-0.17155370093607614,0.3033325642168391
1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.928366219078188
0,0,1,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,-0.7250626254560932
0,1,1,0,-0.9924020376385531,1,2,1,0,2,0,0,0,0,0,1,1,0.5280628361338618,-0.728528654796811
1,0,1,0,1.5729808767233588,1,0,0,2,0,0,2,0,0,2,0,0,-0.3410569949530208,0.6600465902506976
0,1,0,0,-0.62591876415828,1,2,1,0,0,2,0,0,0,0,1,1,0.5945347161405068,-0.3590764190203148
0,0,1,0,1.4508197855632678,1,2,1,0,2,2,0,0,0,1,0,1,0.720831288153132,1.5363780213321445
0,0,1,1,0.7992939660427822,1,2,1,0,2,2,0,2,0,1,1,1,1.0282637331838649,1.1889803289402148
0,0,0,0,1.2064976032430856,1,2,0,0,2,2,2,2,2,2,0,0,0.6560212051466532,1.2848149363800576
0,0,1,1,0.22920887396235737,1,0,0,2,2,0,2,2,2,1,0,1,0.5164302571326987,0.342341951764916
0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,0,0,-0.6966815529885713,-0.7693041719452536
1,0,1,1,1.5729808767233588,1,2,1,0,2,0,2,0,0,2,1,2,0.6659919871476498,1.7083328145477483
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,0,3,-1.4478137970636586,-0.985169362349949
0,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,0.014567563082529699,1.1043385678426896
0,0,1,0,-0.3408762181180675,1,0,0,0,2,0,0,2,2,0,1,0,0.15582030809665018,-0.29549575340715023
1,0,1,1,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.532163649972125,-0.9866264192702509
1,1,1,0,-0.5037576729981889,1,2,1,0,2,0,2,2,2,0,0,2,1.4054916522215746,-0.049120674156137425
0,0,0,0,-0.2594354906780068,1,2,0,2,2,0,0,2,0,0,1,0,0.1574821050968162,-0.21337072699014598
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7345274582544672,2.7865549355709973
0,1,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,0,1,1.3373579752147637,2.3378034807380823
1,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,-0.9080115754339733
1,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,0.9401884921750601,1.9655916674610148
1,0,1,1,0.6771328748826912,0,1,0,2,0,0,0,0,2,0,1,2,-0.8495668770038544,-0.19654834254666279
0,0,1,0,-1.1145631287986442,1,0,1,2,0,2,0,0,2,0,1,3,0.8022593411612722,-0.8076291842731889
0,0,1,1,0.10704778280226633,0,1,0,0,0,0,2,2,0,1,0,3,-0.7930657789982063,-0.3972468950082181
0,0,1,1,0.6364125111626608,1,0,0,2,2,2,0,0,2,2,1,1,0.1774236690988095,0.4217074006813489
0,0,1,1,1.4915401492832983,1,0,2,1,1,1,1,1,1,1,1,1,-1.4760643460664828,-0.37117440678281965
0,0,1,1,0.5142514200025698,1,0,0,0,2,0,2,0,0,1,1,1,-0.35268957395418365,0.016115737957369966
1,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,0,1.5882893222398482,2.4386715575389672
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6750781919864114,-0.9716363942871472
1,1,0,0,1.5729808767233588,1,2,1,0,2,0,2,2,2,2,1,2,1.397182667220744,2.35773866860221
0,0,0,0,-1.2367242199587352,1,0,1,0,0,2,0,0,2,0,1,3,0.7125223031523015,-0.9292492838783708
0,1,0,0,-0.748079855318371,1,2,1,0,2,2,0,2,2,0,1,2,1.332372584214265,-0.33198840627470605
0,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,1,1,-1.4843733310673135,-0.9055389939934614
0,0,1,1,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,0,-1.4960059100684764,-0.44649983423841605
0,0,1,1,1.1657772395230555,1,2,1,2,2,2,2,2,2,2,0,1,1.6730409692483204,2.0861741659259816
1,1,0,0,1.002895784642934,1,2,0,0,2,2,0,2,2,2,1,0,0.4981504901308714,0.9514579743110352
0,0,1,0,-0.21871512695797646,1,0,1,2,0,0,2,2,2,1,1,1,1.2343265612044643,0.17566347073040475
0,0,0,0,-0.055833672077855064,1,2,1,0,0,0,2,0,0,0,1,1,0.5014740841312035,0.05335899590508125
1,0,0,0,-1.1552834925186746,1,0,1,0,0,2,2,0,2,0,1,2,0.8521132511662559,-0.8506785932821024
1,1,1,0,0.025607055362205634,1,2,1,2,0,2,2,2,2,0,1,0,1.5002140812310438,0.623178634843064
0,0,1,1,1.369379058123207,1,2,0,2,2,2,2,2,2,2,0,1,0.8354952811645946,1.6228742185100542
0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,0,0,1.656422999246659,2.568371700065822
1,0,0,1,-0.46303730927815856,1,2,1,2,0,0,0,0,0,0,0,2,0.5180920541328647,-0.23670571433497753
1,0,1,0,0.5142514200025698,1,2,1,0,2,2,0,2,2,0,1,0,1.4287568102239003,1.147763279391681
1,0,1,1,1.4508197855632678,1,2,0,0,2,2,2,0,2,1,1,0,0.36686852711774764,1.3292993256892682
1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9608850803449209
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,1,2,-0.5138838829702976,-0.9863835764502005
1,1,1,1,-0.015113308357824713,1,0,1,0,2,0,0,2,2,0,1,3,0.9701008381780505,0.25527176246688776
1,1,1,0,-0.62591876415828,1,0,1,0,0,0,0,0,2,0,0,0,0.5563133851366857,-0.4212662575731913
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,-0.828469513557504
1,0,1,0,1.125056875803025,1,2,2,1,1,1,1,1,1,1,0,0,-1.3497677740538576,-0.3432474824770373
0,0,0,0,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.510058423231576
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.722894879253304,2.6731031853675074
0,0,1,1,-0.9109613101984924,1,0,0,0,2,2,0,0,2,1,1,3,0.03783272108485552,-0.7167176630943655
0,0,1,1,0.758573602322752,0,1,0,2,0,0,2,0,0,2,0,0,-1.0157465770204666,-0.2213403868117961
1,0,0,1,-1.1960038562387048,1,2,2,1,1,1,1,1,1,2,1,3,-1.2749869090463821,-0.9546153202636228
0,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,1,3,-1.4561227820644893,-0.959803325964697
1,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,0,0,-1.4843733310673135,-0.7597449954832745
0,1,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.2982520670487077,-0.1527262518375893
1,1,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.37517751211857825,-0.9058039134335162
0,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.477726143066649,-0.9090270999541836
0,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,-0.7935443007102726
1,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,0,1.0249401391835322,-0.7236497217758008
0,0,0,0,-0.6666391278783103,1,0,0,0,2,0,2,0,0,0,1,3,-0.36099855895501426,-0.639846872238449
0,0,0,1,-0.4223169455581282,0,1,0,0,0,2,0,2,2,1,1,1,-0.5088984919697991,-0.5527546063204164
1,0,0,0,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,1,1,-1.502653098069141,-0.47007766440329785
0,1,0,0,-1.1552834925186746,1,2,1,2,0,0,0,0,0,0,1,2,0.5147684601325326,-0.8740577338669431
1,0,0,0,1.4100994218432374,1,2,0,2,2,2,2,2,2,1,1,0,0.7989357471609396,1.5982808638249617
1,0,1,1,0.43281069256250915,1,2,0,2,0,0,2,0,2,1,1,1,0.2372483611047903,0.3929857180554019
1,0,0,0,-1.0738427650786138,0,1,0,0,2,0,0,0,0,0,1,1,-1.1387195550327598,-0.9160033118756282
0,1,0,0,-0.7073594915983407,1,2,1,0,2,0,0,2,0,0,0,1,0.8055829351616043,-0.43932493273693046
0,0,1,1,1.3286586944031769,1,2,1,0,2,2,2,2,2,2,1,1,1.5301264272340338,2.1911484940477166
0,0,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,0,1,-1.5209328650709681,-0.6025153078107195
0,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.31369102311243185,-0.9753894196879243
1,0,0,0,-0.21871512695797646,1,2,1,0,0,2,0,0,0,0,1,2,0.5496661971360212,-0.0046362848469268
0,0,0,0,-1.1552834925186746,1,2,0,0,0,0,2,2,0,0,1,3,-0.012021188920128179,-0.8964434265515782
0,0,1,0,0.3106496014024181,1,2,1,0,0,0,2,0,0,0,1,1,0.46823814412788106,0.37245446145115085
0,0,1,1,0.758573602322752,1,2,1,0,0,2,0,0,2,1,1,2,0.8438042661654253,1.0029627287816996
1,0,0,0,-0.9109613101984924,1,0,1,0,0,0,2,2,2,0,1,1,1.0083221691818711,-0.6261814444556196
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,3,-0.3011738669490337,-0.9835577690896156
1,0,0,1,-1.1552834925186746,1,0,0,2,0,0,0,0,0,0,0,2,-0.5122220859701314,-0.911168532094627
0,0,0,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,1,2,-1.4694171580658184,-0.8006971255917537
0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0,0.18074726309914202,-0.9569554419841074
